dataset,model,method,method_label,track,train_per_class,train_labels,dev_labels,status,n_test,accuracy,accuracy_ci_low,accuracy_ci_high,macro_f1,macro_f1_ci_low,macro_f1_ci_high,n_groups,n_failures,probability_coverage,n_probability_rows,log_loss,brier_sum,ece_15_equal_width,latency_p50_s,latency_p95_s,training_seconds,requested_model,resolved_models,requested_revision,resolved_revisions,inference_dtypes,devices,training_dtype,training_quantized_4bit,probability_kinds,output_protocol,run_id,source_path,manifest_sha256,config
breast_cancer,rbf_svc,classical_tabular,full training,full training; extra labels,,341,0,complete,114,0.9912280701754386,0.9736842105263158,1.0,0.99062114356232,0.9697746354396818,1.0,114,0,0.0,0,,,,1.1305921106484898e-05,1.1305921106484898e-05,0.003056791960261762,rbf_svc,[],,[],[],[],,,"[""none""]",native columns,breast_cancer__native_rbf_svc__14f47fb09b91,results/tabular/classical/breast_cancer__native_rbf_svc__14f47fb09b91/run.json,7d249be2e4fc809c60339c5f398e6beb88fc2ee79b8ff83bf3be7637b05d6980,"{""feature_schema_sha256"": ""dccb941d3c2dd26c810188d94a921f30e11eb1fd90e7f33c5520430628ec7479"", ""input_representation"": ""native_columns"", ""model"": ""rbf_svc"", ""native_records_sha256"": ""33c4ac8902f85fe80a496131c8172b2c0a378ee3a992aaa9456ba5b219d785b3"", ""selection"": ""fixed_parameters_no_validation_labels"", ""tabular_classical_sha256"": ""9f929c3695888a11d7bb2a5ebdf383f9de03920d2dfdade4c2ae504d5e9ff214"", ""tabular_data_sha256"": ""339ead1c818e05868d889a8d397a4eac522a3d949a6ea31a08f8b455f45b87a6"", ""train_per_class"": null}"
breast_cancer,random_forest,classical_tabular,4/class,zero/matched labels,4,8,0,complete,114,0.956140350877193,0.9122807017543859,0.9912280701754386,0.9521289997480473,0.9074470740936104,0.9903151813779628,114,0,1.0,114,0.1940429856692229,0.09328245614035087,0.1170175438596492,8.260745559247178e-05,8.260745559247178e-05,0.07495395897421986,random_forest,[],,[],[],[],,,"[""native_uncalibrated""]",native columns,breast_cancer__native_random_forest__a42a202bf624,results/tabular/classical/breast_cancer__native_random_forest__a42a202bf624/run.json,7d249be2e4fc809c60339c5f398e6beb88fc2ee79b8ff83bf3be7637b05d6980,"{""feature_schema_sha256"": ""dccb941d3c2dd26c810188d94a921f30e11eb1fd90e7f33c5520430628ec7479"", ""input_representation"": ""native_columns"", ""model"": ""random_forest"", ""native_records_sha256"": ""33c4ac8902f85fe80a496131c8172b2c0a378ee3a992aaa9456ba5b219d785b3"", ""selection"": ""fixed_parameters_no_validation_labels"", ""tabular_classical_sha256"": ""9f929c3695888a11d7bb2a5ebdf383f9de03920d2dfdade4c2ae504d5e9ff214"", ""tabular_data_sha256"": ""339ead1c818e05868d889a8d397a4eac522a3d949a6ea31a08f8b455f45b87a6"", ""train_per_class"": 4}"
breast_cancer,random_forest,classical_tabular,full training,full training; extra labels,,341,0,complete,114,0.9824561403508771,0.956140350877193,1.0,0.981329839502129,0.9521289997480473,1.0,114,0,1.0,114,0.072615682022796,0.035180701754385965,0.039736842105263154,8.348501777570498e-05,8.348501777570498e-05,0.1118886669864878,random_forest,[],,[],[],[],,,"[""native_uncalibrated""]",native columns,breast_cancer__native_random_forest__751a2e898562,results/tabular/classical/breast_cancer__native_random_forest__751a2e898562/run.json,7d249be2e4fc809c60339c5f398e6beb88fc2ee79b8ff83bf3be7637b05d6980,"{""feature_schema_sha256"": ""dccb941d3c2dd26c810188d94a921f30e11eb1fd90e7f33c5520430628ec7479"", ""input_representation"": ""native_columns"", ""model"": ""random_forest"", ""native_records_sha256"": ""33c4ac8902f85fe80a496131c8172b2c0a378ee3a992aaa9456ba5b219d785b3"", ""selection"": ""fixed_parameters_no_validation_labels"", ""tabular_classical_sha256"": ""9f929c3695888a11d7bb2a5ebdf383f9de03920d2dfdade4c2ae504d5e9ff214"", ""tabular_data_sha256"": ""339ead1c818e05868d889a8d397a4eac522a3d949a6ea31a08f8b455f45b87a6"", ""train_per_class"": null}"
breast_cancer,hist_gradient_boosting,classical_tabular,4/class,zero/matched labels,4,8,0,complete,114,0.9210526315789473,0.868421052631579,0.9649122807017544,0.9147486497714998,0.857905982905983,0.962667862353827,114,0,1.0,114,0.34336341844524454,0.15348100724068295,0.063449367056719,2.490752580853408e-05,2.490752580853408e-05,0.03136329189874232,hist_gradient_boosting,[],,[],[],[],,,"[""native_uncalibrated""]",native columns,breast_cancer__native_hist_gradient_boosting__3380de7bd318,results/tabular/classical/breast_cancer__native_hist_gradient_boosting__3380de7bd318/run.json,7d249be2e4fc809c60339c5f398e6beb88fc2ee79b8ff83bf3be7637b05d6980,"{""feature_schema_sha256"": ""dccb941d3c2dd26c810188d94a921f30e11eb1fd90e7f33c5520430628ec7479"", ""input_representation"": ""native_columns"", ""model"": ""hist_gradient_boosting"", ""native_records_sha256"": ""33c4ac8902f85fe80a496131c8172b2c0a378ee3a992aaa9456ba5b219d785b3"", ""selection"": ""fixed_parameters_no_validation_labels"", ""tabular_classical_sha256"": ""9f929c3695888a11d7bb2a5ebdf383f9de03920d2dfdade4c2ae504d5e9ff214"", ""tabular_data_sha256"": ""339ead1c818e05868d889a8d397a4eac522a3d949a6ea31a08f8b455f45b87a6"", ""train_per_class"": 4}"
breast_cancer,hist_gradient_boosting,classical_tabular,full training,full training; extra labels,,341,0,complete,114,0.9824561403508771,0.956140350877193,1.0,0.9811507936507937,0.9521151724265915,1.0,114,0,1.0,114,0.04624241927967045,0.028451026886170173,0.026685303606966797,2.6898394265261134e-05,2.6898394265261134e-05,0.10897941701114178,hist_gradient_boosting,[],,[],[],[],,,"[""native_uncalibrated""]",native columns,breast_cancer__native_hist_gradient_boosting__82f7c4552dc7,results/tabular/classical/breast_cancer__native_hist_gradient_boosting__82f7c4552dc7/run.json,7d249be2e4fc809c60339c5f398e6beb88fc2ee79b8ff83bf3be7637b05d6980,"{""feature_schema_sha256"": ""dccb941d3c2dd26c810188d94a921f30e11eb1fd90e7f33c5520430628ec7479"", ""input_representation"": ""native_columns"", ""model"": ""hist_gradient_boosting"", ""native_records_sha256"": ""33c4ac8902f85fe80a496131c8172b2c0a378ee3a992aaa9456ba5b219d785b3"", ""selection"": ""fixed_parameters_no_validation_labels"", ""tabular_classical_sha256"": ""9f929c3695888a11d7bb2a5ebdf383f9de03920d2dfdade4c2ae504d5e9ff214"", ""tabular_data_sha256"": ""339ead1c818e05868d889a8d397a4eac522a3d949a6ea31a08f8b455f45b87a6"", ""train_per_class"": null}"
breast_cancer,Qwen/Qwen2.5-0.5B-Instruct,zero_shot,zero-shot,zero/matched labels,0,0,0,complete,114,0.37719298245614036,0.2894736842105263,0.4649122807017544,0.27388535031847133,0.22448979591836735,0.31736526946107785,114,0,1.0,114,1.156416903397122,0.8682457300470912,0.4371108308718869,0.6542364379856735,0.839129366481211,,Qwen/Qwen2.5-0.5B-Instruct,[],7ae557604adf67be50417f59c2c2f167def9a775,"[""7ae557604adf67be50417f59c2c2f167def9a775""]","[""float16""]","[""mps""]",,,"[""label_sequence_likelihood_normalized""]",restricted-label likelihood,breast_cancer__Qwen2.5-0.5B-Instruct__dda8e08a1643,results/tabular/local/breast_cancer__Qwen2.5-0.5B-Instruct__dda8e08a1643/run.json,7d249be2e4fc809c60339c5f398e6beb88fc2ee79b8ff83bf3be7637b05d6980,"{""device"": ""mps"", ""max_context_tokens"": 8192, ""model"": ""Qwen/Qwen2.5-0.5B-Instruct"", ""provider"": ""hf"", ""revision"": ""7ae557604adf67be50417f59c2c2f167def9a775"", ""shots_per_class"": 0}"
breast_cancer,Qwen/Qwen2.5-0.5B-Instruct,few_shot,few-shot 4/class,zero/matched labels,4,8,0,complete,114,0.6140350877192983,0.5263157894736842,0.7017543859649122,0.3804347826086957,0.3448275862068966,0.41237113402061853,114,0,1.0,114,0.7188283732575117,0.5224747282462683,0.18669185968770913,6.190680500003509,8.322780693171076,,Qwen/Qwen2.5-0.5B-Instruct,[],7ae557604adf67be50417f59c2c2f167def9a775,"[""7ae557604adf67be50417f59c2c2f167def9a775""]","[""float16""]","[""mps""]",,,"[""label_sequence_likelihood_normalized""]",restricted-label likelihood,breast_cancer__Qwen2.5-0.5B-Instruct__4f3b067694b6,results/tabular/local/breast_cancer__Qwen2.5-0.5B-Instruct__4f3b067694b6/run.json,7d249be2e4fc809c60339c5f398e6beb88fc2ee79b8ff83bf3be7637b05d6980,"{""device"": ""mps"", ""max_context_tokens"": 8192, ""model"": ""Qwen/Qwen2.5-0.5B-Instruct"", ""provider"": ""hf"", ""revision"": ""7ae557604adf67be50417f59c2c2f167def9a775"", ""shots_per_class"": 4}"
breast_cancer,Qwen/Qwen2.5-0.5B-Instruct,lora,LoRA 4/class,zero/matched labels,4,8,0,complete,114,0.6228070175438597,0.5350877192982456,0.7105263157894737,0.3837837837837838,0.3485714285714286,0.4153846153846154,114,0,1.0,114,0.6699106162351428,0.4764119584172127,0.07879700936511216,1.5143222920014523,2.741310135356613,101.9509457499953,Qwen/Qwen2.5-0.5B-Instruct,[],7ae557604adf67be50417f59c2c2f167def9a775,"[""7ae557604adf67be50417f59c2c2f167def9a775""]","[""float16""]","[""mps""]",float32,False,"[""label_sequence_likelihood_normalized""]",restricted-label likelihood,breast_cancer__Qwen2.5-0.5B-Instruct__cc629425dc09,results/tabular/local/breast_cancer__Qwen2.5-0.5B-Instruct__cc629425dc09/run.json,7d249be2e4fc809c60339c5f398e6beb88fc2ee79b8ff83bf3be7637b05d6980,"{""adapter_path"": ""/Users/salimshaikh/Documents/ChatGPT/Applications/jev-classification-benchmark/models/tabular/Qwen2.5-0.5B-Instruct/breast_cancer-k4-s42-lora"", ""device"": ""mps"", ""max_context_tokens"": 8192, ""model"": ""Qwen/Qwen2.5-0.5B-Instruct"", ""provider"": ""hf"", ""revision"": ""7ae557604adf67be50417f59c2c2f167def9a775"", ""shots_per_class"": 0}"
breast_cancer,Qwen/Qwen3-4B-Instruct-2507,zero_shot,zero-shot,zero/matched labels,0,0,0,complete,114,0.6140350877192983,0.5263157894736842,0.7017543859649122,0.4792358803986711,0.3965447973519906,0.5642676390536674,114,0,1.0,114,1.56162826682565,0.6441842855463019,0.30651137158522856,0.5414246020000064,0.5562689466997426,,Qwen/Qwen3-4B-Instruct-2507,[],cdbee75f17c01a7cc42f958dc650907174af0554,"[""cdbee75f17c01a7cc42f958dc650907174af0554""]","[""float16""]","[""cuda""]",,,"[""label_sequence_likelihood_normalized""]",restricted-label likelihood,breast_cancer__Qwen3-4B-Instruct-2507__1939b7a5ad23,results/tabular/colab/breast_cancer__Qwen3-4B-Instruct-2507__1939b7a5ad23/run.json,7d249be2e4fc809c60339c5f398e6beb88fc2ee79b8ff83bf3be7637b05d6980,"{""device"": ""cuda"", ""max_context_tokens"": 8192, ""model"": ""Qwen/Qwen3-4B-Instruct-2507"", ""provider"": ""hf"", ""revision"": ""cdbee75f17c01a7cc42f958dc650907174af0554"", ""shots_per_class"": 0}"
breast_cancer,Qwen/Qwen3-4B-Instruct-2507,few_shot,few-shot 4/class,zero/matched labels,4,8,0,complete,114,0.8596491228070176,0.7894736842105263,0.9210526315789473,0.858076563958917,0.7884317970924838,0.9182925054571912,114,0,1.0,114,1.1060433164588868,0.2710693076736418,0.14274708812595388,11.917579213999943,11.976645527399933,,Qwen/Qwen3-4B-Instruct-2507,[],cdbee75f17c01a7cc42f958dc650907174af0554,"[""cdbee75f17c01a7cc42f958dc650907174af0554""]","[""float16""]","[""cuda""]",,,"[""label_sequence_likelihood_normalized""]",restricted-label likelihood,breast_cancer__Qwen3-4B-Instruct-2507__cd3baa813fe3,results/tabular/colab/breast_cancer__Qwen3-4B-Instruct-2507__cd3baa813fe3/run.json,7d249be2e4fc809c60339c5f398e6beb88fc2ee79b8ff83bf3be7637b05d6980,"{""device"": ""cuda"", ""max_context_tokens"": 8192, ""model"": ""Qwen/Qwen3-4B-Instruct-2507"", ""provider"": ""hf"", ""revision"": ""cdbee75f17c01a7cc42f958dc650907174af0554"", ""shots_per_class"": 4}"
breast_cancer,Qwen/Qwen3-4B-Instruct-2507,lora,QLoRA 4/class,zero/matched labels,4,8,0,complete,114,0.37719298245614036,0.2894736842105263,0.4649122807017544,0.27388535031847133,0.22448979591836735,0.31736526946107785,114,0,1.0,114,6.423305848635949,1.2454393295757418,0.6227474799069432,0.7064545485000053,0.7249103165497672,128.73627143300018,Qwen/Qwen3-4B-Instruct-2507,[],cdbee75f17c01a7cc42f958dc650907174af0554,"[""cdbee75f17c01a7cc42f958dc650907174af0554""]","[""float16""]","[""cuda""]",bfloat16,True,"[""label_sequence_likelihood_normalized""]",restricted-label likelihood,breast_cancer__Qwen3-4B-Instruct-2507__3bd9e18dc27d,results/tabular/colab/breast_cancer__Qwen3-4B-Instruct-2507__3bd9e18dc27d/run.json,7d249be2e4fc809c60339c5f398e6beb88fc2ee79b8ff83bf3be7637b05d6980,"{""adapter_path"": ""/content/jev-tabular-80pywlw7/jev-tabular-benchmark/models/tabular/Qwen3-4B-Instruct-2507/breast_cancer-k4-s42-qlora"", ""device"": ""cuda"", ""max_context_tokens"": 8192, ""model"": ""Qwen/Qwen3-4B-Instruct-2507"", ""provider"": ""hf"", ""revision"": ""cdbee75f17c01a7cc42f958dc650907174af0554"", ""shots_per_class"": 0}"
breast_cancer,typesafe/jev-1.13,zero_shot,zero-shot,zero/matched labels,0,0,0,complete,114,0.8421052631578947,0.7719298245614035,0.9122807017543859,0.8448950829940495,0.7725502602079117,0.9114618874069478,114,1,0.9912280701754386,113,0.39840317189816166,0.23605663716814165,0.18654867256637167,1.4498176249908283,3.275889382988679,,typesafe/jev-1.13,"[""typesafe/jev-1.13-20260917""]",,[],[],[],,,"[""jev_choice_distribution""]",native Choice,breast_cancer__jev-1.13__e30c52b19b9e,results/tabular/hosted/breast_cancer__jev-1.13__e30c52b19b9e/run.json,7d249be2e4fc809c60339c5f398e6beb88fc2ee79b8ff83bf3be7637b05d6980,"{""api_key_env"": ""OPENROUTER_API_KEY"", ""base_url"": ""https://openrouter.ai/api/v1"", ""budget_guard"": {""aggregate_authorized_usd"": ""20.00"", ""dataset"": ""breast_cancer"", ""endpoint"": ""https://openrouter.ai/api/v1/systemone"", ""ledger_driver_sha256"": ""3a6447218cba5025fef3aa58eb56d9045bd89173a35c4150544a87e7a55b6f92"", ""ledger_id"": ""c5ed1256-3ca4-4c53-9c63-72705faabd1a"", ""model_key"": ""jev_openrouter"", ""native_protocol"": ""frozen_JevClassifier_Choice"", ""price_source"": ""https://openrouter.ai/typesafe/jev-1.13"", ""price_verified_on"": ""2026-09-22"", ""prior_charged_or_reserved_usd"": ""5.293007000"", ""prior_ledgers"": {""jev-budget.jsonl"": {""cap"": ""2.50"", ""lock_sha256"": ""9dbd526daa535fbaa32584ab840c6d15d87fb655a1c7eea5d200581b3efc8f4d"", ""sha256"": ""2cee1170917a008bf750ac077595ead54f8d55081e9a6f3d8f90e7daa4c822e5""}, ""openai-budget.jsonl"": {""cap"": ""7.50"", ""lock_sha256"": ""a76fae681be49c00a0138b9c3e52274a3cc853fc8f50e27c7917a01defc38278"", ""sha256"": ""81ed86d640896c5775191fc055979fdde4f0a6b906f79e864596ac7007f8352a""}}, ""reserve_checks_included_in_latency"": true, ""response_model_allowlist"": [""typesafe/jev-1.13"", ""typesafe/jev-1.13-20260917""], ""route"": ""OpenRouter"", ""seed"": 42, ""shots_per_class"": 0, ""stage_cap_usd"": ""14.70"", ""tabular_wrapper_sha256"": ""53936be5c051b80cbee74943ec6544f29bc28044d99f5fd20226560f7163b230"", ""wrapper_sha256"": ""12a4e66649a2f9533ba8bb16fd7bd386a0c9dfc808f400b4da2a6df26e5ce89f""}, ""model"": ""typesafe/jev-1.13"", ""provider"": ""jev"", ""shots_per_class"": 0, ""timeout"": 120}"
breast_cancer,typesafe/jev-1.13,few_shot,few-shot 4/class,zero/matched labels,4,8,0,complete,114,0.9298245614035088,0.8771929824561403,0.9736842105263158,0.9286656770575623,0.8776547104244491,0.9725723853625902,114,1,0.9912280701754386,113,0.16217180449871435,0.09516814159292035,0.052389380530973556,0.864538875001017,1.024425060872454,,typesafe/jev-1.13,"[""typesafe/jev-1.13-20260917""]",,[],[],[],,,"[""jev_choice_distribution""]",native Choice,breast_cancer__jev-1.13__3d1cba817d2a,results/tabular/hosted/breast_cancer__jev-1.13__3d1cba817d2a/run.json,7d249be2e4fc809c60339c5f398e6beb88fc2ee79b8ff83bf3be7637b05d6980,"{""api_key_env"": ""OPENROUTER_API_KEY"", ""base_url"": ""https://openrouter.ai/api/v1"", ""budget_guard"": {""aggregate_authorized_usd"": ""20.00"", ""dataset"": ""breast_cancer"", ""endpoint"": ""https://openrouter.ai/api/v1/systemone"", ""ledger_driver_sha256"": ""3a6447218cba5025fef3aa58eb56d9045bd89173a35c4150544a87e7a55b6f92"", ""ledger_id"": ""c5ed1256-3ca4-4c53-9c63-72705faabd1a"", ""model_key"": ""jev_openrouter"", ""native_protocol"": ""frozen_JevClassifier_Choice"", ""price_source"": ""https://openrouter.ai/typesafe/jev-1.13"", ""price_verified_on"": ""2026-09-22"", ""prior_charged_or_reserved_usd"": ""5.293007000"", ""prior_ledgers"": {""jev-budget.jsonl"": {""cap"": ""2.50"", ""lock_sha256"": ""9dbd526daa535fbaa32584ab840c6d15d87fb655a1c7eea5d200581b3efc8f4d"", ""sha256"": ""2cee1170917a008bf750ac077595ead54f8d55081e9a6f3d8f90e7daa4c822e5""}, ""openai-budget.jsonl"": {""cap"": ""7.50"", ""lock_sha256"": ""a76fae681be49c00a0138b9c3e52274a3cc853fc8f50e27c7917a01defc38278"", ""sha256"": ""81ed86d640896c5775191fc055979fdde4f0a6b906f79e864596ac7007f8352a""}}, ""reserve_checks_included_in_latency"": true, ""response_model_allowlist"": [""typesafe/jev-1.13"", ""typesafe/jev-1.13-20260917""], ""route"": ""OpenRouter"", ""seed"": 42, ""shots_per_class"": 4, ""stage_cap_usd"": ""14.70"", ""tabular_wrapper_sha256"": ""53936be5c051b80cbee74943ec6544f29bc28044d99f5fd20226560f7163b230"", ""wrapper_sha256"": ""12a4e66649a2f9533ba8bb16fd7bd386a0c9dfc808f400b4da2a6df26e5ce89f""}, ""model"": ""typesafe/jev-1.13"", ""provider"": ""jev"", ""shots_per_class"": 4, ""timeout"": 120}"
breast_cancer,gpt-5.6-luna,zero_shot,zero-shot,zero/matched labels,0,0,0,complete,114,0.7543859649122807,0.6754385964912281,0.8245614035087719,0.7543103448275862,0.6741822800889171,0.8243492024486326,114,0,0.0,0,,,,3.0757903130725026,6.018393610714701,,gpt-5.6-luna,"[""gpt-5.6-luna""]",,[],[],[],,,"[""unavailable""]",generated numeric label,breast_cancer__gpt-5.6-luna__b8612044e1e5,results/tabular/hosted/breast_cancer__gpt-5.6-luna__b8612044e1e5/run.json,7d249be2e4fc809c60339c5f398e6beb88fc2ee79b8ff83bf3be7637b05d6980,"{""api_key_env"": ""OPENAI_API_KEY"", ""budget_guard"": {""aggregate_authorized_usd"": ""20.00"", ""dataset"": ""breast_cancer"", ""ledger_driver_sha256"": ""3a6447218cba5025fef3aa58eb56d9045bd89173a35c4150544a87e7a55b6f92"", ""ledger_id"": ""c5ed1256-3ca4-4c53-9c63-72705faabd1a"", ""model_key"": ""openai_economical"", ""pricing_sha256"": ""b51594ac146d6546ad57ab770d50f45a97f3c96a585b0400302a5a3b487190a9"", ""prior_charged_or_reserved_usd"": ""5.293007000"", ""prior_ledgers"": {""jev-budget.jsonl"": {""cap"": ""2.50"", ""lock_sha256"": ""9dbd526daa535fbaa32584ab840c6d15d87fb655a1c7eea5d200581b3efc8f4d"", ""sha256"": ""2cee1170917a008bf750ac077595ead54f8d55081e9a6f3d8f90e7daa4c822e5""}, ""openai-budget.jsonl"": {""cap"": ""7.50"", ""lock_sha256"": ""a76fae681be49c00a0138b9c3e52274a3cc853fc8f50e27c7917a01defc38278"", ""sha256"": ""81ed86d640896c5775191fc055979fdde4f0a6b906f79e864596ac7007f8352a""}}, ""seed"": 42, ""shots_per_class"": 0, ""stage_cap_usd"": ""14.70"", ""tabular_wrapper_sha256"": ""53936be5c051b80cbee74943ec6544f29bc28044d99f5fd20226560f7163b230"", ""verified_on"": ""2026-09-22"", ""wrapper_sha256"": ""12a4e66649a2f9533ba8bb16fd7bd386a0c9dfc808f400b4da2a6df26e5ce89f""}, ""max_output_tokens"": 256, ""model"": ""gpt-5.6-luna"", ""provider"": ""openai"", ""reasoning_effort"": ""none"", ""shots_per_class"": 0}"
breast_cancer,gpt-5.6-luna,few_shot,few-shot 4/class,zero/matched labels,4,8,0,complete,114,0.9122807017543859,0.8596491228070176,0.956140350877193,0.9088874680306905,0.8492063492063492,0.9558652729384436,114,0,0.0,0,,,,1.3684963129926473,2.0895929834863636,,gpt-5.6-luna,"[""gpt-5.6-luna""]",,[],[],[],,,"[""unavailable""]",generated numeric label,breast_cancer__gpt-5.6-luna__6874301c84d2,results/tabular/hosted/breast_cancer__gpt-5.6-luna__6874301c84d2/run.json,7d249be2e4fc809c60339c5f398e6beb88fc2ee79b8ff83bf3be7637b05d6980,"{""api_key_env"": ""OPENAI_API_KEY"", ""budget_guard"": {""aggregate_authorized_usd"": ""20.00"", ""dataset"": ""breast_cancer"", ""ledger_driver_sha256"": ""3a6447218cba5025fef3aa58eb56d9045bd89173a35c4150544a87e7a55b6f92"", ""ledger_id"": ""c5ed1256-3ca4-4c53-9c63-72705faabd1a"", ""model_key"": ""openai_economical"", ""pricing_sha256"": ""b51594ac146d6546ad57ab770d50f45a97f3c96a585b0400302a5a3b487190a9"", ""prior_charged_or_reserved_usd"": ""5.293007000"", ""prior_ledgers"": {""jev-budget.jsonl"": {""cap"": ""2.50"", ""lock_sha256"": ""9dbd526daa535fbaa32584ab840c6d15d87fb655a1c7eea5d200581b3efc8f4d"", ""sha256"": ""2cee1170917a008bf750ac077595ead54f8d55081e9a6f3d8f90e7daa4c822e5""}, ""openai-budget.jsonl"": {""cap"": ""7.50"", ""lock_sha256"": ""a76fae681be49c00a0138b9c3e52274a3cc853fc8f50e27c7917a01defc38278"", ""sha256"": ""81ed86d640896c5775191fc055979fdde4f0a6b906f79e864596ac7007f8352a""}}, ""seed"": 42, ""shots_per_class"": 4, ""stage_cap_usd"": ""14.70"", ""tabular_wrapper_sha256"": ""53936be5c051b80cbee74943ec6544f29bc28044d99f5fd20226560f7163b230"", ""verified_on"": ""2026-09-22"", ""wrapper_sha256"": ""12a4e66649a2f9533ba8bb16fd7bd386a0c9dfc808f400b4da2a6df26e5ce89f""}, ""max_output_tokens"": 256, ""model"": ""gpt-5.6-luna"", ""provider"": ""openai"", ""reasoning_effort"": ""none"", ""shots_per_class"": 4}"
breast_cancer,gpt-6-astra,zero_shot,zero-shot,zero/matched labels,0,0,0,complete,114,0.9912280701754386,0.9736842105263158,1.0,0.99062114356232,0.9693190993092311,1.0,114,0,0.0,0,,,,4.6025024999980815,9.505608164786825,,gpt-6-astra,"[""gpt-6-astra""]",,[],[],[],,,"[""unavailable""]",generated numeric label,breast_cancer__gpt-6-astra__c2361622445b,results/tabular/hosted/breast_cancer__gpt-6-astra__c2361622445b/run.json,7d249be2e4fc809c60339c5f398e6beb88fc2ee79b8ff83bf3be7637b05d6980,"{""api_key_env"": ""OPENAI_API_KEY"", ""budget_guard"": {""aggregate_authorized_usd"": ""20.00"", ""dataset"": ""breast_cancer"", ""ledger_driver_sha256"": ""3a6447218cba5025fef3aa58eb56d9045bd89173a35c4150544a87e7a55b6f92"", ""ledger_id"": ""c5ed1256-3ca4-4c53-9c63-72705faabd1a"", ""model_key"": ""openai_frontier"", ""pricing_sha256"": ""27b33bb81f80a13854f1b0681e9665658b9a47dc5dcb0f1a54a82e9debf5e3e2"", ""prior_charged_or_reserved_usd"": ""5.293007000"", ""prior_ledgers"": {""jev-budget.jsonl"": {""cap"": ""2.50"", ""lock_sha256"": ""9dbd526daa535fbaa32584ab840c6d15d87fb655a1c7eea5d200581b3efc8f4d"", ""sha256"": ""2cee1170917a008bf750ac077595ead54f8d55081e9a6f3d8f90e7daa4c822e5""}, ""openai-budget.jsonl"": {""cap"": ""7.50"", ""lock_sha256"": ""a76fae681be49c00a0138b9c3e52274a3cc853fc8f50e27c7917a01defc38278"", ""sha256"": ""81ed86d640896c5775191fc055979fdde4f0a6b906f79e864596ac7007f8352a""}}, ""seed"": 42, ""shots_per_class"": 0, ""stage_cap_usd"": ""14.70"", ""tabular_wrapper_sha256"": ""53936be5c051b80cbee74943ec6544f29bc28044d99f5fd20226560f7163b230"", ""verified_on"": ""2026-09-22"", ""wrapper_sha256"": ""12a4e66649a2f9533ba8bb16fd7bd386a0c9dfc808f400b4da2a6df26e5ce89f""}, ""max_output_tokens"": 1024, ""model"": ""gpt-6-astra"", ""provider"": ""openai"", ""reasoning_effort"": ""low"", ""shots_per_class"": 0}"
breast_cancer,gpt-6-astra,few_shot,few-shot 4/class,zero/matched labels,4,8,0,complete,114,0.9824561403508771,0.956140350877193,1.0,0.9811507936507937,0.950976176141739,1.0,114,0,0.0,0,,,,2.3128440419677645,4.4769413620524565,,gpt-6-astra,"[""gpt-6-astra""]",,[],[],[],,,"[""unavailable""]",generated numeric label,breast_cancer__gpt-6-astra__6be368014170,results/tabular/hosted/breast_cancer__gpt-6-astra__6be368014170/run.json,7d249be2e4fc809c60339c5f398e6beb88fc2ee79b8ff83bf3be7637b05d6980,"{""api_key_env"": ""OPENAI_API_KEY"", ""budget_guard"": {""aggregate_authorized_usd"": ""20.00"", ""dataset"": ""breast_cancer"", ""ledger_driver_sha256"": ""3a6447218cba5025fef3aa58eb56d9045bd89173a35c4150544a87e7a55b6f92"", ""ledger_id"": ""c5ed1256-3ca4-4c53-9c63-72705faabd1a"", ""model_key"": ""openai_frontier"", ""pricing_sha256"": ""27b33bb81f80a13854f1b0681e9665658b9a47dc5dcb0f1a54a82e9debf5e3e2"", ""prior_charged_or_reserved_usd"": ""5.293007000"", ""prior_ledgers"": {""jev-budget.jsonl"": {""cap"": ""2.50"", ""lock_sha256"": ""9dbd526daa535fbaa32584ab840c6d15d87fb655a1c7eea5d200581b3efc8f4d"", ""sha256"": ""2cee1170917a008bf750ac077595ead54f8d55081e9a6f3d8f90e7daa4c822e5""}, ""openai-budget.jsonl"": {""cap"": ""7.50"", ""lock_sha256"": ""a76fae681be49c00a0138b9c3e52274a3cc853fc8f50e27c7917a01defc38278"", ""sha256"": ""81ed86d640896c5775191fc055979fdde4f0a6b906f79e864596ac7007f8352a""}}, ""seed"": 42, ""shots_per_class"": 4, ""stage_cap_usd"": ""14.70"", ""tabular_wrapper_sha256"": ""53936be5c051b80cbee74943ec6544f29bc28044d99f5fd20226560f7163b230"", ""verified_on"": ""2026-09-22"", ""wrapper_sha256"": ""12a4e66649a2f9533ba8bb16fd7bd386a0c9dfc808f400b4da2a6df26e5ce89f""}, ""max_output_tokens"": 1024, ""model"": ""gpt-6-astra"", ""provider"": ""openai"", ""reasoning_effort"": ""low"", ""shots_per_class"": 4}"
